Symbol,DATE,Open Price,Prev Close,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
TCS,22-Aug-2016,2588,2603.5,2594.45,2536.3,2553.5,2548.7,2562.14,1132637,2901977850.05,92781
TCS,23-Aug-2016,2544.95,2548.7,2604.95,2540.2,2600.4,2601.05,2593.41,751687,1949428824.75,46115
TCS,24-Aug-2016,2589.8,2601.05,2602,2569.05,2570.65,2572.05,2579.68,558439,1440592513.95,38751
TCS,25-Aug-2016,2580,2572.05,2589.7,2526,2550.35,2551.05,2549.92,969845,2473028891.15,56688
TCS,26-Aug-2016,2559.8,2551.05,2572.55,2517.2,2527.25,2524.95,2536.81,625157,1585906361.05,44995
TCS,29-Aug-2016,2534.95,2524.95,2534.95,2466.75,2508,2500.55,2489.5,744364,1853092003.05,63254
TCS,30-Aug-2016,2510,2500.55,2549.8,2501.25,2544.9,2544.15,2526.5,722013,1824166805.6,47160
TCS,31-Aug-2016,2550,2544.15,2550,2500.85,2514.7,2511.3,2520.29,1615834,4072374254.55,99253
TCS,01-Sep-2016,2524.9,2511.3,2534.95,2487.05,2507.25,2507.5,2507.33,672868,1687104609.05,44078
TCS,02-Sep-2016,2512,2507.5,2519.4,2496.05,2511,2514.8,2509.99,871165,2186618832.5,54628
TCS,06-Sep-2016,2519.9,2514.8,2520.15,2480,2484.7,2484.05,2492.04,1119533,2789923411.35,82530
TCS,07-Sep-2016,2499.7,2484.05,2499.7,2423,2452.1,2440.55,2463.78,1927020,4747759131.5,69195
TCS,08-Sep-2016,2360,2440.55,2360,2284.75,2327.7,2322.1,2313.11,3510758,8120773685.25,171363
TCS,09-Sep-2016,2329.7,2322.1,2366.65,2320.05,2352,2352.45,2347.82,1371219,3219369765.3,85766
TCS,12-Sep-2016,2337,2352.45,2363.95,2324,2358,2359.05,2354.99,1012227,2383780254.5,64982
TCS,14-Sep-2016,2362,2359.05,2377.6,2310,2332,2328.45,2330.65,1034929,2412058421.05,67854
TCS,15-Sep-2016,2339.95,2328.45,2342.1,2316.75,2325,2326.95,2327.02,1409482,3279895507.6,97602
TCS,16-Sep-2016,2336.7,2326.95,2376,2320,2368,2361.7,2346.07,2179002,5112089805.15,78997
TCS,19-Sep-2016,2365,2361.7,2427,2350,2411,2411.45,2406.04,1401273,3371514510.4,71497
TCS,20-Sep-2016,2411,2411.45,2416.9,2385.4,2410,2406.5,2399.05,592276,1420897288.85,43740
TCS,21-Sep-2016,2407.7,2406.5,2424,2400.7,2412,2413.4,2412.77,839010,2024341871.1,59572
TCS,22-Sep-2016,2425.25,2413.4,2428,2371.1,2380,2378,2392.19,1428787,3417931996.8,81643
TCS,23-Sep-2016,2382,2378,2403.85,2371.15,2400,2398.1,2394.21,900363,2155662160.2,50857
TCS,26-Sep-2016,2401.1,2398.1,2419.1,2395,2395.1,2401.1,2407.73,876738,2110951261.7,43717
TCS,27-Sep-2016,2401.1,2401.1,2448,2401.1,2437,2436.1,2434.59,1019396,2481814595.75,48249
TCS,28-Sep-2016,2431,2436.1,2437.5,2415.2,2425,2423.05,2423.88,865664,2098266539.35,31602
TCS,29-Sep-2016,2435,2423.05,2456.5,2419.6,2437,2437.8,2435.92,1801979,4389480394.65,59697
TCS,30-Sep-2016,2437.05,2437.8,2449.8,2423.1,2432.2,2430.8,2432.55,1087682,2645841762.55,53121
TCS,03-Oct-2016,2450,2430.8,2457.65,2401.1,2407.5,2411.7,2417.11,909440,2198220216.8,50401
TCS,04-Oct-2016,2420,2411.7,2425.05,2398,2407,2405.15,2408.35,890359,2144293642.5,41266
TCS,05-Oct-2016,2408,2405.15,2415.4,2376.1,2386,2386.35,2389.49,588177,1405442480.2,41205
TCS,06-Oct-2016,2395,2386.35,2402.4,2372.75,2386.85,2388.75,2385.27,1133786,2704390889.2,46955
TCS,07-Oct-2016,2388,2388.75,2388,2358.2,2370,2367.8,2367.26,908256,2150080123.7,45358
TCS,10-Oct-2016,2369.9,2367.8,2386.9,2355.05,2380,2380.3,2372.07,601071,1425781482.25,36640
TCS,13-Oct-2016,2363.3,2380.3,2369.9,2320.9,2334,2328.9,2337.63,2586667,6046674509.35,123215
TCS,14-Oct-2016,2315,2328.9,2387,2291,2370.6,2366.2,2344.02,3870607,9072767281.5,128774
TCS,17-Oct-2016,2368.9,2366.2,2375.8,2344.4,2374.95,2362.45,2361.6,1364173,3221632238.65,58695
TCS,18-Oct-2016,2376,2362.45,2415.7,2354.8,2398.6,2400.2,2379.35,1064316,2532375052.65,53519
TCS,19-Oct-2016,2401,2400.2,2410,2370.3,2390,2395.1,2387.88,992529,2370039179.6,42017
TCS,20-Oct-2016,2396.9,2395.1,2409.35,2386,2403,2401.15,2398.87,632927,1518311799.5,37213
TCS,21-Oct-2016,2400,2401.15,2431.9,2398.25,2430,2428.65,2420.01,629830,1524192231.7,39667
TCS,24-Oct-2016,2428.2,2428.65,2434.9,2402.55,2433,2427.7,2419.99,626595,1516351095.1,27061
TCS,25-Oct-2016,2405,2427.7,2414.6,2381,2400,2398.45,2401.02,886233,2127866314.35,40428
TCS,26-Oct-2016,2398.6,2398.45,2402.75,2372.5,2383,2396.25,2387.8,718565,1715789228.9,43564
TCS,27-Oct-2016,2379.7,2396.25,2429.5,2365.5,2401.1,2418.1,2397.88,1470801,3526810416.5,61880
TCS,28-Oct-2016,2410,2418.1,2415.1,2388,2398,2398.7,2400.14,876051,2102643083.3,54342
TCS,30-Oct-2016,2398.7,2398.7,2408.95,2382,2390.05,2391.05,2393.74,42676,102155144.1,3032
TCS,01-Nov-2016,2399.7,2391.05,2399.7,2334.15,2359.05,2350,2371.67,1467388,3480153065.05,70133
TCS,02-Nov-2016,2341,2350,2344,2295,2298.75,2304.05,2315.05,1162538,2691331051.7,42121
TCS,03-Nov-2016,2294,2304.05,2335,2284.5,2320,2319.45,2315.15,731655,1693891972.55,48066
TCS,04-Nov-2016,2320,2319.45,2336.15,2294,2330,2330.55,2313.13,591876,1369086822.2,34571
TCS,07-Nov-2016,2337.9,2330.55,2344.9,2260.05,2266,2277.05,2296.42,1024026,2351595556.3,40066
TCS,08-Nov-2016,2280.45,2277.05,2307,2260,2289.6,2283.2,2281.56,966817,2205847975.25,39458
TCS,09-Nov-2016,2180,2283.2,2275,2142.85,2185.8,2169.85,2188.73,2250113,4924884520,74439
TCS,10-Nov-2016,2204.8,2169.85,2217.5,2140.8,2147.05,2155.45,2186.26,1086213,2374745077.5,55736
TCS,11-Nov-2016,2147.05,2155.45,2147.05,2086.2,2120,2101.15,2110.24,1199212,2530623362.35,71253
TCS,15-Nov-2016,2116.9,2101.15,2157.55,2051.9,2138.35,2121.3,2116.99,3145162,6658267757.5,143796
TCS,16-Nov-2016,2145.1,2121.3,2208.9,2138,2187.65,2189.6,2189.51,2009979,4400863101.35,143193
TCS,17-Nov-2016,2185,2189.6,2208.6,2130.15,2134.05,2137.2,2163.54,1252344,2709490979.85,74605
TCS,18-Nov-2016,2142,2137.2,2150,2104.2,2126.2,2125.1,2123.04,1070267,2272215358.95,71737
TCS,21-Nov-2016,2126.2,2125.1,2140,2105,2130,2132.9,2128.57,896683,1908655294.55,63995
TCS,22-Nov-2016,2132,2132.9,2177.45,2122.05,2142,2135,2147.59,659430,1416183728.1,38866
TCS,23-Nov-2016,2149,2135,2162.95,2127.2,2158.5,2156.35,2150.81,637904,1372012697.1,40612
TCS,24-Nov-2016,2154.9,2156.35,2207.6,2137,2205,2188.45,2185.41,1513117,3306774108.05,47769
TCS,25-Nov-2016,2212,2188.45,2307.25,2192.2,2299.8,2300.35,2272.25,2138074,4858238273.15,125651
TCS,28-Nov-2016,2294,2300.35,2319.45,2251.9,2275.05,2282.6,2283.57,962148,2197133328.7,69327
TCS,29-Nov-2016,2275,2282.6,2292,2252.55,2263,2259.85,2271.38,721148,1638001868.35,60419
TCS,30-Nov-2016,2265,2259.85,2294.75,2242.3,2275,2276.05,2272.16,1722916,3914748236.95,88801
TCS,01-Dec-2016,2277,2276.05,2290,2254.05,2267,2263.45,2270.78,561526,1275100690.75,48664
TCS,02-Dec-2016,2258,2263.45,2270.8,2205.2,2229,2221.85,2233.56,999016,2231366449.1,70395
TCS,05-Dec-2016,2229,2221.85,2237.85,2170,2188.5,2186,2189.99,1124763,2463216081.3,65000
TCS,06-Dec-2016,2190,2186,2203.95,2169.9,2170.85,2182.35,2189.54,796722,1744452270.15,50293
TCS,07-Dec-2016,2182.2,2182.35,2184.45,2145.65,2157.9,2154.55,2164.31,1032853,2235417459.15,63105
TCS,08-Dec-2016,2160.5,2154.55,2199,2160,2195,2195.75,2185.77,1619773,3540454899.45,74988
TCS,09-Dec-2016,2205,2195.75,2219.9,2173.3,2193.6,2195.25,2199.22,794359,1746968957.4,53949
TCS,12-Dec-2016,2194.8,2195.25,2217.6,2163,2210,2208.2,2198.33,655879,1441837926.9,43775
TCS,13-Dec-2016,2218,2208.2,2218,2183,2210.75,2200.3,2199.64,1073767,2361901050.2,58059
TCS,14-Dec-2016,2214,2200.3,2224.7,2189,2208.8,2207.6,2207.22,935183,2064158980.5,46920
TCS,15-Dec-2016,2202,2207.6,2272.1,2202,2256.5,2259.3,2257.49,2147705,4848414375.65,74707
TCS,16-Dec-2016,2277,2259.3,2290,2252,2284.8,2282.65,2275.76,993615,2261229516.9,55542
TCS,19-Dec-2016,2280,2282.65,2297.7,2261.3,2285,2288.9,2274.6,667105,1517399676.45,44317
TCS,20-Dec-2016,2292,2288.9,2345,2287.05,2340,2339.3,2322.69,1461380,3394333566.75,49014
TCS,21-Dec-2016,2343.8,2339.3,2343.8,2305.6,2312,2313.6,2318.5,1017451,2358959165.9,85491
TCS,22-Dec-2016,2306,2313.6,2325,2286.2,2315.6,2307.7,2306.01,934150,2154160084.7,47737
TCS,23-Dec-2016,2300,2307.7,2317.75,2278.8,2285,2288.1,2295.23,559477,1284126905.25,42554
TCS,26-Dec-2016,2266,2288.1,2301.6,2266,2296.85,2293.1,2290.6,448704,1027802299.8,29524
TCS,27-Dec-2016,2281.5,2293.1,2330,2281.5,2322.8,2323.4,2317.79,647346,1500410953.8,42719
TCS,28-Dec-2016,2326.7,2323.4,2349.9,2303.15,2305.25,2313.4,2335.86,675209,1577193933.9,65267
TCS,29-Dec-2016,2303,2313.4,2359.9,2303,2355,2351.7,2346.25,981758,2303445318.55,64945
TCS,30-Dec-2016,2354.9,2351.7,2378.6,2345.65,2366.55,2365.55,2366.64,702874,1663448119.2,44979
TCS,02-Jan-2017,2366.6,2365.55,2375.1,2352.4,2360,2361.35,2365.66,411566,973627182.9,22525
TCS,03-Jan-2017,2361.25,2361.35,2371.7,2343.3,2361,2368.25,2358.03,737662,1739431574.75,42941
TCS,04-Jan-2017,2369.7,2368.25,2388.85,2358.3,2377.95,2379.5,2374.22,710033,1685774752.1,42460
TCS,05-Jan-2017,2384,2379.5,2389.95,2320.4,2334,2334.4,2351.44,1108202,2605873965.6,86774
TCS,06-Jan-2017,2321,2334.4,2329.35,2257.1,2284,2281.4,2287.51,1504948,3442588742.75,61868
TCS,09-Jan-2017,2275,2281.4,2311.3,2257,2308,2303.7,2284.41,927289,2118304268.1,46261
TCS,10-Jan-2017,2304,2303.7,2329.8,2291.5,2314,2315.35,2313.17,766957,1774098363.6,66699
TCS,11-Jan-2017,2315,2315.35,2329.6,2280.2,2325,2324.4,2308.53,965648,2229226689.9,40140
TCS,12-Jan-2017,2324.4,2324.4,2360,2304,2347,2344.35,2334.68,1285187,3000496260.3,77928
TCS,13-Jan-2017,2348,2344.35,2357.95,2237.85,2250,2249.3,2276.72,5117790,11651776941.35,205696
TCS,16-Jan-2017,2250,2249.3,2273.9,2228,2261.8,2258.55,2255.96,1682404,3795428583.6,89968
TCS,17-Jan-2017,2254.9,2258.55,2287.8,2252.8,2280,2278.75,2277.11,1504978,3427002356.95,74755
TCS,18-Jan-2017,2278,2278.75,2298,2265.45,2295,2295.1,2282.3,1568287,3579301575.3,84460
TCS,19-Jan-2017,2295,2295.1,2295.15,2282.95,2290,2291,2289.32,1125838,2577400927.3,49523
TCS,20-Jan-2017,2287,2291,2300,2265,2288,2285.35,2283.07,1018623,2325591791.1,51349
TCS,23-Jan-2017,2265,2285.35,2313.5,2259.8,2307.1,2306.7,2298.05,1159273,2664065599.25,79718
TCS,24-Jan-2017,2304,2306.7,2323,2290,2320,2318.35,2310.2,1141319,2636671177.1,105986
TCS,25-Jan-2017,2322.6,2318.35,2360,2318.05,2357,2353,2342.18,2055824,4815099961.1,97383
TCS,27-Jan-2017,2345.05,2353,2378.75,2345.05,2359,2357.8,2364.53,1435829,3395067791.25,92758
TCS,30-Jan-2017,2341,2357.8,2351.95,2318.15,2338.85,2332.9,2332.5,1288978,3006538347.5,69978
TCS,31-Jan-2017,2320,2332.9,2332.05,2200.05,2232,2229.8,2241.5,2333402,5230322456.45,110541
TCS,01-Feb-2017,2220,2229.8,2239.95,2155.55,2164.9,2167.9,2175.8,2432076,5291712358.55,132666
TCS,02-Feb-2017,2170.05,2167.9,2219,2153,2204.45,2207.65,2181.08,3004741,6553591202.1,144956
TCS,03-Feb-2017,2209.7,2207.65,2243,2191,2238.8,2232.55,2221.59,1076686,2391954120.75,54554
TCS,06-Feb-2017,2258,2232.55,2258.5,2214.95,2242,2240.75,2234.09,1204455,2690866087.95,64627
TCS,07-Feb-2017,2244,2240.75,2252.6,2226,2245.9,2244.6,2243.18,907319,2035275817.5,34002
TCS,08-Feb-2017,2244.9,2244.6,2282.6,2244.05,2281,2270.95,2270.63,1106292,2511976963.5,58066
TCS,09-Feb-2017,2275,2270.95,2328,2270.2,2317,2317.3,2307.82,2016601,4653944449.75,112590
TCS,10-Feb-2017,2311,2317.3,2424.45,2311,2382.9,2397.95,2363.49,2891080,6833046948.55,145483
TCS,13-Feb-2017,2396,2397.95,2429,2382.35,2409.1,2414.25,2410.42,1909906,4603667356.8,104603
TCS,14-Feb-2017,2419.65,2414.25,2419.65,2398,2398.15,2406.25,2409.94,1016664,2450097017.95,76040
TCS,15-Feb-2017,2397,2406.25,2428,2375.1,2423.45,2413.7,2405.57,962486,2315327647.2,57071
TCS,16-Feb-2017,2460,2413.7,2478,2435.6,2450,2447.75,2452.74,2087840,5120936862.5,99962
TCS,17-Feb-2017,2472,2447.75,2475.6,2402,2415,2407.9,2421.27,1361662,3296953905.5,64946
TCS,20-Feb-2017,2425,2407.9,2555,2408.1,2505,2502.2,2478.91,1986974,4925531623.15,84695
TCS,21-Feb-2017,2514,2502.2,2525.9,2455.15,2461.5,2465.35,2490.33,2750556,6849804248.2,102552
TCS,22-Feb-2017,2465.9,2465.35,2470,2400.15,2409.95,2411.5,2424.5,2252748,5461797325.1,101642
TCS,23-Feb-2017,2415,2411.5,2493.25,2415,2479,2481.8,2467.63,2426676,5988140300.35,120055
TCS,27-Feb-2017,2479.1,2481.8,2502,2470.05,2492,2489.85,2489.22,1069946,2663332100.2,44416
TCS,28-Feb-2017,2489.5,2489.85,2490,2450,2460,2466.25,2465.7,1177414,2903153878.2,58003
TCS,01-Mar-2017,2479.9,2466.25,2501.9,2470,2475.3,2479.55,2486.14,565187,1405135909.7,36305
TCS,02-Mar-2017,2486.7,2479.55,2510,2470.05,2503.2,2501.45,2497.75,772471,1929438451.65,44956
TCS,03-Mar-2017,2492,2501.45,2499.7,2475.4,2490,2494.05,2488.47,506985,1261617129,33930
TCS,06-Mar-2017,2480,2494.05,2484,2454.55,2477.4,2472.5,2467.59,700347,1728171968.7,31798
TCS,07-Mar-2017,2482.9,2472.5,2505,2475.05,2505,2499.8,2494.54,755836,1885463741.35,40150
TCS,08-Mar-2017,2502,2499.8,2520,2492.2,2515.5,2512.2,2506.23,895755,2244966605.4,58118
TCS,09-Mar-2017,2514.15,2512.2,2524,2504.05,2522,2519.75,2516.57,429234,1080198640.5,34781
TCS,10-Mar-2017,2519.6,2519.75,2549.55,2513.95,2542.3,2542.25,2538.1,585710,1486590387.2,40437
TCS,14-Mar-2017,2556.8,2542.25,2587.15,2551.05,2569.85,2567.5,2570.09,1701147,4372097613.2,79617
TCS,15-Mar-2017,2572,2567.5,2572.15,2493.85,2499,2498.3,2512.68,1511248,3797287201.5,80366
TCS,16-Mar-2017,2506,2498.3,2527,2506,2521.95,2520.9,2518.82,785909,1979564854.1,38597
TCS,17-Mar-2017,2546,2520.9,2546,2509.75,2532.15,2525.75,2526.1,1296576,3275280167.25,68693
TCS,20-Mar-2017,2525.95,2525.75,2525.95,2466,2476.1,2480,2484.21,1743770,4331887420.05,53873
TCS,21-Mar-2017,2482,2480,2492,2465,2484.85,2486.7,2480.49,1686850,4184219726.5,35144
TCS,22-Mar-2017,2480.15,2486.7,2496,2469.95,2472.3,2478.95,2480.43,944358,2342413605.15,33906
TCS,23-Mar-2017,2482,2478.95,2485.05,2447.2,2457.95,2460.35,2460.01,1310319,3223394959.05,44174
TCS,24-Mar-2017,2469.8,2460.35,2469.8,2423.3,2428,2427.2,2437.96,2549907,6216581145.75,53320
TCS,27-Mar-2017,2426.95,2427.2,2440,2406,2411,2412.05,2418.6,1090635,2637809010.95,52262
TCS,28-Mar-2017,2410,2412.05,2443.4,2410,2430.7,2429.95,2431.89,576579,1402176401.25,35869
TCS,29-Mar-2017,2436,2429.95,2450.8,2425.6,2443.1,2444.6,2439.98,858882,2095657290,58433
TCS,30-Mar-2017,2444.9,2444.6,2465,2435,2436.7,2441,2448.49,1493043,3655700075.95,63889
TCS,31-Mar-2017,2438.4,2441,2440.85,2415,2423.1,2431.8,2426.64,933522,2265321422.25,43625
TCS,03-Apr-2017,2435,2431.8,2435,2408.2,2410,2411.7,2418,598444,1447037676.5,29133
