Symbol,DATE,Open Price,Prev Close,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
MARUTI,01-Feb-2017,5900,5894.25,6203.5,5886,6195.1,6179.2,6038.3,1212008,7318473660.4,92497
MARUTI,02-Feb-2017,6170,6179.2,6218.35,6130,6134.9,6144.35,6168.26,745214,4596674205.75,70588
MARUTI,03-Feb-2017,6147.9,6144.35,6156.65,6096.55,6132,6115.45,6121.58,304078,1861437210.75,34361
MARUTI,06-Feb-2017,6157,6115.45,6187,6125,6145,6149.7,6152.61,322223,1982511228.05,38621
MARUTI,07-Feb-2017,6166,6149.7,6231.5,6144,6201.1,6213.2,6189.66,456427,2825128782.4,46594
MARUTI,08-Feb-2017,6219.7,6213.2,6233.9,6165.15,6192.2,6194.65,6197.84,410369,2543400369.95,39235
MARUTI,09-Feb-2017,6195.5,6194.65,6204,6111.6,6153.1,6157.1,6156.16,511610,3149554064.25,46518
MARUTI,10-Feb-2017,6170,6157.1,6173.75,6096.4,6110,6112.25,6127.09,284471,1742979647.25,26845
MARUTI,13-Feb-2017,6092,6112.25,6139.9,6002,6012,6022,6048.77,404675,2447785114.95,41543
MARUTI,14-Feb-2017,6045,6022,6045,5928.1,5934.25,5939.85,5965.9,439745,2623475139.45,41629
MARUTI,15-Feb-2017,5950,5939.85,5961.8,5842.2,5859.55,5862.7,5892.58,609791,3593241456.6,53148
MARUTI,16-Feb-2017,5860,5862.7,6037.95,5860,6030.75,6024.55,5975.37,576390,3444145136.1,43660
MARUTI,17-Feb-2017,6038,6024.55,6055.85,5955.05,5979.6,5989.75,6001.98,326378,1958912787.05,30030
MARUTI,20-Feb-2017,5989.75,5989.75,6120.75,5912.3,6083,6093.15,6051.59,504439,3052659965.6,37778
MARUTI,21-Feb-2017,6071.1,6093.15,6090.65,6043,6062,6063.15,6060.81,287864,1744688898.9,34020
MARUTI,22-Feb-2017,6073,6063.15,6116.15,6040,6071.05,6079.65,6080.75,431264,2622409520.5,54482
MARUTI,23-Feb-2017,6090,6079.65,6092.1,6015.05,6030,6031,6057.44,461009,2792535432.15,50333
MARUTI,27-Feb-2017,6005,6031,6050.95,5940,5940,5951.5,5987,394395,2361244650.15,38715
MARUTI,28-Feb-2017,5946.3,5951.5,6000,5914.8,5927,5922.5,5949.53,558820,3324714705.45,53664
MARUTI,01-Mar-2017,5960,5922.5,5998.8,5885.15,5915.5,5919.6,5938.83,559896,3325127757.9,50986
MARUTI,02-Mar-2017,5951,5919.6,5998.8,5900.25,5928.75,5918.75,5946.37,473769,2817203941.9,52375
MARUTI,03-Mar-2017,5924,5918.75,5928.95,5875,5892,5887.75,5891.63,362057,2133107402.3,37327
MARUTI,06-Mar-2017,5925.5,5887.75,5974.8,5912,5927,5934.85,5941.9,361209,2146267752.35,44620
MARUTI,07-Mar-2017,5931,5934.85,5954,5881,5885.1,5888.5,5902.29,373103,2202162498.05,35893
MARUTI,08-Mar-2017,5895,5888.5,5904.9,5800,5875.2,5864.15,5846.94,639968,3741854744.65,68147
MARUTI,09-Mar-2017,5884,5864.15,5975,5864.15,5958.95,5964.4,5941.96,598391,3555616365.6,59159
MARUTI,10-Mar-2017,5997,5964.4,6008.4,5936.05,5947,5955.6,5963.66,443986,2647781136.45,46047
MARUTI,14-Mar-2017,6060,5955.6,6144.4,6010,6134.9,6132.4,6086.74,875005,5325927797.6,86743
MARUTI,15-Mar-2017,6115,6132.4,6168.8,6092.5,6128,6137.35,6136.58,384040,2356693558.8,45913
MARUTI,16-Mar-2017,6159.6,6137.35,6186.3,6131.7,6153,6155.45,6155.24,252721,1555558722.3,35083
MARUTI,17-Mar-2017,6165,6155.45,6226.8,6150,6191,6192.6,6193.21,1048024,6490634219.7,64547
MARUTI,20-Mar-2017,6220,6192.6,6220,6151.1,6164.9,6158.9,6169.59,207710,1281486199.2,23029
MARUTI,21-Mar-2017,6164.75,6158.9,6200.55,6051.85,6090,6076.3,6106.34,532134,3249391582.15,49984
MARUTI,22-Mar-2017,6046.4,6076.3,6053.4,5977.4,6007.9,6005.8,6005.67,462793,2779381004.85,55819
MARUTI,23-Mar-2017,6015.9,6005.8,6069,6015.9,6027.85,6034.8,6039.91,447530,2703041743.2,36568
MARUTI,24-Mar-2017,6047,6034.8,6047,5992.1,6009.9,6004.65,6009.9,573292,3445430239.3,41707
MARUTI,27-Mar-2017,5977,6004.65,6020,5965.65,5985,5985.8,5990.57,340512,2039862524.65,31993
MARUTI,28-Mar-2017,5971.2,5985.8,6049,5962.55,5980.05,5974.25,6003.55,505962,3037568114.05,46713
