Symbol,DATE,Open Price,Prev Close,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
RELIANCE,22-Mar-2017,1252,1263.8,1265.9,1246.55,1260.45,1259.7,1257.09,4638338,5830800370.75,123911
RELIANCE,23-Mar-2017,1263.15,1259.7,1277.55,1258,1272,1273.3,1269.4,2699090,3426224947.45,100190
RELIANCE,24-Mar-2017,1274.1,1273.3,1292,1268.45,1284,1286.75,1282.43,3721911,4773078555.1,122493
RELIANCE,27-Mar-2017,1270.25,867.15,1270.25,1269.25,1269.25,1269.25,1270.02,948596,1204739009,5
RELIANCE,27-Mar-2017,1271.1,1286.75,1278.75,1247.2,1248.5,1251.1,1258.23,7418122,9333736052.4,178024
RELIANCE,28-Mar-2017,1258,1251.1,1264,1242.1,1246.3,1245.75,1249.71,4961934,6200976653.4,100601
RELIANCE,29-Mar-2017,1251.7,1245.75,1260,1233.35,1259.2,1256.65,1246.51,4325787,5392124742.85,119423
RELIANCE,30-Mar-2017,1255,1256.65,1274.75,1253,1267.6,1270.65,1267.91,6368859,8075111743.25,113795
RELIANCE,31-Mar-2017,1266,1270.65,1337.65,1266,1320.6,1320.9,1311.06,10375519,13602917636.9,209261
RELIANCE,03-Apr-2017,1342,1320.9,1380.5,1337.05,1373.25,1374.65,1365.85,10260327,14014070970.7,167021
RELIANCE,05-Apr-2017,1395.2,1374.65,1418,1380.1,1415.05,1415,1400.66,9217360,12910386480.6,188615
RELIANCE,06-Apr-2017,1409,1415,1448.9,1402.2,1434,1438.5,1429.25,11571075,16537975353.15,193297
RELIANCE,07-Apr-2017,1421.3,1438.5,1434,1402.55,1405.25,1406.6,1419.57,7286151,10343188455.35,172166
RELIANCE,10-Apr-2017,1410,1406.6,1424.9,1377.3,1384.75,1381.35,1396.97,7033141,9825093896,146691
RELIANCE,11-Apr-2017,1387.85,1381.35,1400.45,1370.1,1375.7,1372.35,1382.9,7371727,10194385221.25,150329
RELIANCE,12-Apr-2017,1382.8,1372.35,1386.45,1351.15,1355,1354,1363.72,6274215,8556264240.65,162585
RELIANCE,13-Apr-2017,1354,1354,1373.4,1347.35,1365.8,1364.8,1365.73,2906188,3969077630.35,68868
RELIANCE,17-Apr-2017,1365,1364.8,1395.55,1365,1391.45,1391.85,1380.35,2705854,3735039098.15,56746
RELIANCE,18-Apr-2017,1399.95,1391.85,1410,1367,1369,1370.2,1393.47,3661083,5101601216.25,88267
RELIANCE,19-Apr-2017,1369,1370.2,1382.55,1357.55,1369.95,1368.8,1368.72,2645292,3620655411.5,80500
RELIANCE,20-Apr-2017,1379,1368.8,1386.8,1364.1,1370.45,1369.55,1371.78,1918612,2631919172.4,55149
RELIANCE,21-Apr-2017,1380.5,1369.55,1421,1378.55,1405,1402.5,1404.5,6910277,9705482124.25,137920
RELIANCE,24-Apr-2017,1409.05,1402.5,1435,1400.2,1417.85,1417.4,1418.74,5831731,8273693518,183083
RELIANCE,25-Apr-2017,1460,1417.4,1467.75,1426.1,1431,1432.8,1442.9,8403704,12125713088,176682
RELIANCE,26-Apr-2017,1435,1432.8,1440.05,1402.6,1416.5,1416.45,1421.45,3831775,5446671308.75,108141
RELIANCE,27-Apr-2017,1417,1416.45,1424.15,1402.2,1409,1409.5,1408.44,2873655,4047372598.75,67915
RELIANCE,28-Apr-2017,1409.75,1409.5,1420.3,1391,1394.25,1395.2,1403.8,2708404,3802054529.95,65970
RELIANCE,02-May-2017,1402,1395.2,1402,1366.3,1372,1370.55,1375.81,4249684,5846767714.15,98491
RELIANCE,03-May-2017,1376.9,1370.55,1380.75,1365,1370.2,1370.1,1371.36,2171549,2977965401.4,51100
RELIANCE,04-May-2017,1375,1370.1,1379.6,1354.05,1361.6,1357.95,1364.31,3283811,4480138684.2,101401
RELIANCE,05-May-2017,1361.6,1357.95,1367.35,1325,1328.4,1328.25,1343.7,3565543,4791006380.75,81287
RELIANCE,08-May-2017,1330,1328.25,1339.5,1318.35,1320.1,1321.4,1328,3672585,4877180991.65,64261
RELIANCE,09-May-2017,1324,1321.4,1333.65,1320.25,1330,1330.35,1329.47,4824511,6414062772.6,73661
RELIANCE,10-May-2017,1334.8,1330.35,1363.6,1330.65,1359.2,1359.1,1352.69,5235932,7082604050.4,127713
RELIANCE,11-May-2017,1364.1,1359.1,1369.75,1351.65,1357,1359.55,1361,3150756,4288166983.4,81000
RELIANCE,12-May-2017,1360.05,1359.55,1364,1344.05,1349.9,1350.45,1351.52,1719729,2324243176.95,45354
RELIANCE,15-May-2017,1356.4,1350.45,1356.4,1333.5,1343.6,1344.1,1344.22,1540213,2070378803.2,75812
RELIANCE,16-May-2017,1346.05,1344.1,1376.9,1341,1356.2,1356.3,1360.59,2892947,3936121463.6,79767
RELIANCE,17-May-2017,1353,1356.3,1365.95,1347.75,1350,1353.1,1354.16,2250304,3047263294.2,56277
RELIANCE,18-May-2017,1340.25,1353.1,1350,1324.1,1327.45,1327.35,1336.14,2237916,2990177747.2,84723
RELIANCE,19-May-2017,1333,1327.35,1335.7,1310,1318.2,1318.85,1321.99,2928883,3871939701.45,115988
RELIANCE,22-May-2017,1326.5,1318.85,1333.6,1315.2,1326,1324.15,1322.82,2011859,2661318292.65,89828
RELIANCE,23-May-2017,1325.7,1324.15,1329.85,1302,1304.55,1305.55,1313.55,2108223,2769246986.8,81667
RELIANCE,24-May-2017,1307.5,1305.55,1313.7,1295.1,1299,1297.7,1302.71,3274804,4266122161.8,78535
RELIANCE,25-May-2017,1300,1297.7,1312.4,1296.45,1301.5,1302.45,1303.19,5925335,7721842990.45,114553
RELIANCE,26-May-2017,1303.95,1302.45,1344.4,1300,1339,1337.3,1320.18,4898639,6467102968.55,111248
RELIANCE,29-May-2017,1337,1337.3,1365.45,1335.6,1355.25,1356.9,1352.77,5491170,7428268296.7,88604
RELIANCE,30-May-2017,1355.9,1356.9,1364.7,1348.5,1360,1359.35,1357.25,2207727,2996431672.15,71958
RELIANCE,31-May-2017,1367,1359.35,1367.95,1335.8,1340,1340.7,1346.68,3754099,5055552391.8,153444
RELIANCE,01-Jun-2017,1332.7,1340.7,1340,1323,1329.85,1328.25,1329.31,2179328,2896998252,79314
RELIANCE,02-Jun-2017,1335,1328.25,1338.7,1317,1322.9,1324.75,1326.29,2627565,3484908657.55,92530
RELIANCE,05-Jun-2017,1326.25,1324.75,1341,1315.85,1330,1329.35,1328.64,2476706,3290662701.45,77234
RELIANCE,06-Jun-2017,1333.95,1329.35,1333.95,1311,1312.5,1312.8,1320.16,2192356,2894270054.8,61140
RELIANCE,07-Jun-2017,1311.2,1312.8,1342,1309,1339,1339,1328.04,2559954,3399718610,102403
RELIANCE,08-Jun-2017,1340,1339,1344.8,1328.05,1333.9,1331.7,1332.33,1806521,2406881914.95,61841
RELIANCE,09-Jun-2017,1345.1,1331.7,1352.95,1331,1332.95,1335.7,1340.93,3162802,4241088719.1,78984
RELIANCE,12-Jun-2017,1326.55,1335.7,1329.75,1317,1319,1319.45,1321.07,1927513,2546372486.95,44210
RELIANCE,13-Jun-2017,1320.6,1319.45,1327,1311,1312,1314.35,1318.87,1377291,1816467340.7,63864
RELIANCE,14-Jun-2017,1315.9,1314.35,1360,1315.9,1360,1357.5,1348.06,12101027,16312963495.05,139964
RELIANCE,15-Jun-2017,1360,1357.5,1395,1359.1,1377.35,1383.95,1379.51,6466804,8921027744.65,122808
RELIANCE,16-Jun-2017,1389.1,1383.95,1395.8,1369.3,1387.1,1388.8,1384.77,7477157,10354166799.6,126947
RELIANCE,19-Jun-2017,1390.2,1388.8,1415.8,1390.2,1407,1409.25,1409.38,3482912,4908755460.05,97727
RELIANCE,20-Jun-2017,1409,1409.25,1422.1,1407.45,1411.05,1412.35,1414.55,2318399,3279484043,54658
RELIANCE,21-Jun-2017,1407.8,1412.35,1428,1404.25,1427.75,1422,1418.57,4569943,6482764628.4,72533
RELIANCE,22-Jun-2017,1429.45,1422,1445.4,1427.7,1434.8,1432.65,1438.13,5055942,7271102905.3,67464
RELIANCE,23-Jun-2017,1436,1432.65,1442,1430.6,1432.1,1435.85,1437.72,7118832,10234862866.6,84739
RELIANCE,27-Jun-2017,1432,1435.85,1443,1425,1439.05,1437.15,1433.65,7449878,10680534186.35,95862
RELIANCE,28-Jun-2017,1439.95,1437.15,1439.95,1395.55,1399.8,1398.5,1408.58,3558538,5012497439.8,96283
RELIANCE,29-Jun-2017,1400,1398.5,1410,1390.1,1392.35,1392.7,1397.72,2948322,4120928819.3,73181
RELIANCE,30-Jun-2017,1392,1392.7,1392.4,1375.05,1383,1380,1381.68,1786211,2467964900.75,57115
RELIANCE,03-Jul-2017,1388.2,1380,1394.7,1371,1384,1381.05,1381.94,2101886,2904674175.1,58487
RELIANCE,04-Jul-2017,1390,1381.05,1427.1,1389,1422,1421.95,1411.47,4301200,6071002326.55,79094
RELIANCE,05-Jul-2017,1429.45,1421.95,1447.45,1424,1440.05,1442.65,1440.65,6219522,8960156338.1,67692
RELIANCE,06-Jul-2017,1448.7,1442.65,1450,1438,1442,1442.55,1444.2,3106517,4486436976.5,51171
RELIANCE,07-Jul-2017,1443,1442.55,1497.75,1440,1489.5,1491.15,1467.56,8193635,12024672966.8,118579
RELIANCE,10-Jul-2017,1530,1491.15,1550,1489.1,1491,1492.85,1495.16,815433,1219206575.7,9771
RELIANCE,11-Jul-2017,1501,1492.85,1504.4,1487,1496.5,1494.35,1495.08,4799229,7175215647.25,58533
RELIANCE,12-Jul-2017,1499.4,1494.35,1525,1497.5,1511.25,1511.1,1512.3,3909797,5912789614.6,130937
RELIANCE,13-Jul-2017,1508.75,1511.1,1525,1506.15,1518.6,1522.1,1516.35,5259759,7975613062.3,80445
RELIANCE,14-Jul-2017,1520,1522.1,1536,1515.55,1533,1533.75,1527.64,4693011,7169211716.9,60570
RELIANCE,17-Jul-2017,1537,1533.75,1559.6,1537,1548.7,1551.75,1550.72,4285809,6646109251.55,58737
RELIANCE,18-Jul-2017,1546.8,1551.75,1551.8,1511,1520.5,1519.9,1526.5,4489412,6853087594.9,91217
RELIANCE,19-Jul-2017,1512.6,1519.9,1538,1512.6,1538,1532.95,1527.52,2695041,4116718439.05,77682
RELIANCE,20-Jul-2017,1539.75,1532.95,1550,1523.7,1526.1,1528.9,1535.46,3114686,4782481316.7,71431
RELIANCE,21-Jul-2017,1550,1528.9,1591.7,1544.95,1584,1585,1572.08,22205112,34908155068.5,427790
RELIANCE,24-Jul-2017,1600,1585,1624.9,1585,1619,1615.25,1613.62,9927229,16018796811.7,192058
RELIANCE,25-Jul-2017,1624.7,1615.25,1624.95,1597.6,1602.5,1602.15,1610.25,4586079,7384713584.95,110309
RELIANCE,26-Jul-2017,1604.2,1602.15,1629.9,1601.1,1621.15,1622.75,1620.72,5018389,8133382696.2,126847
RELIANCE,27-Jul-2017,1628,1622.75,1631.5,1588.35,1592.8,1594.8,1608.84,4208071,6770133068.75,74777
RELIANCE,28-Jul-2017,1591.25,1594.8,1605.95,1578,1594,1594.45,1592.27,3276023,5216321535.6,81539
RELIANCE,31-Jul-2017,1601.95,1594.45,1618.8,1596,1615.45,1615.2,1610.24,3787034,6098027726.85,77426
RELIANCE,01-Aug-2017,1622.75,1615.2,1622.75,1591.5,1605.8,1603.6,1605,2814298,4516958842.35,80380
RELIANCE,02-Aug-2017,1610,1603.6,1635.7,1608.1,1625.1,1629.2,1624.28,4751385,7717586946.25,85961
RELIANCE,03-Aug-2017,1626.85,1629.2,1664.9,1617.05,1654,1650.1,1645.48,4504776,7412507560.75,100320
RELIANCE,04-Aug-2017,1663,1650.1,1663,1615.1,1626.5,1622.15,1626,4247045,6905703756.4,105310
RELIANCE,07-Aug-2017,1631.6,1622.15,1631.6,1612.55,1618,1616.35,1620.9,2180018,3533598682.4,73400
RELIANCE,08-Aug-2017,1618,1616.35,1621.05,1586.8,1604.6,1602.55,1605.42,2505568,4022476840.85,54425
RELIANCE,09-Aug-2017,1601.5,1602.55,1620,1585,1595,1598.8,1605.79,2385643,3830853342.75,73759
RELIANCE,10-Aug-2017,1593.05,1598.8,1606.65,1577.95,1593.75,1584.35,1590.55,2328843,3704143392.15,82027
RELIANCE,11-Aug-2017,1550.95,1584.35,1580,1533,1545.5,1546.25,1558.16,3885064,6053534861.9,106441
RELIANCE,14-Aug-2017,1561,1546.25,1584.5,1561,1572.2,1573.05,1573.14,3072299,4833153046.9,92410
RELIANCE,16-Aug-2017,1572,1573.05,1576,1550.2,1576,1566.1,1561.92,3103394,4847251820.75,96068
RELIANCE,17-Aug-2017,1569,1566.1,1597.65,1561.15,1563,1567.1,1580.02,3618179,5716789489.9,89026
RELIANCE,18-Aug-2017,1564,1567.1,1577.8,1553.15,1576.25,1575.4,1568.93,1814011,2846062732.35,50855
RELIANCE,21-Aug-2017,1577,1575.4,1584.15,1560.25,1564.3,1564.4,1571.08,1731188,2719841500.65,50892
RELIANCE,22-Aug-2017,1572,1564.4,1579.9,1556.05,1560.1,1560.05,1568.81,2179230,3418790347.6,57712
RELIANCE,23-Aug-2017,1564.85,1560.05,1586.55,1553.15,1582.55,1582.05,1567.85,1901824,2981782350.95,57111
RELIANCE,24-Aug-2017,1590,1582.05,1593.1,1564.5,1570,1568.05,1575.93,2892571,4558488605.6,92963
RELIANCE,28-Aug-2017,1579.05,1568.05,1581.95,1561.2,1564.75,1566.55,1568.06,2815328,4414602361.45,113655
RELIANCE,29-Aug-2017,1561.85,1566.55,1567.5,1530,1532.05,1532.15,1543.47,3466421,5350330119.9,109648
RELIANCE,30-Aug-2017,1547.55,1532.15,1568.8,1541.25,1563.5,1564.1,1558.27,2362387,3681230670.65,70628
RELIANCE,31-Aug-2017,1575,1564.1,1597.45,1574,1595.4,1594.5,1587.29,5738495,9108681150.3,153607
RELIANCE,01-Sep-2017,1599.85,1594.5,1616.6,1599,1611.95,1610.1,1609.02,3527477,5675773296.7,67678
RELIANCE,04-Sep-2017,1615.5,1610.1,1636.15,1595.85,1615,1613.35,1616.73,4928375,7967844928.65,78551
RELIANCE,05-Sep-2017,1630,1613.35,1634.85,1621.05,1632.15,1632.6,1630.06,5764131,9395875386.35,103790
RELIANCE,06-Sep-2017,1626.4,1632.6,1652.5,1622.8,1644,1645.4,1645.9,11142512,18339508179.8,107540
RELIANCE,07-Sep-2017,823,1645.4,832.5,815,816.6,818.1,822.46,7408536,6093238362.2,125644
RELIANCE,08-Sep-2017,820,818.1,823.25,812.1,816.95,816.9,817.3,6056729,4950161479.8,107693
RELIANCE,11-Sep-2017,821.3,816.9,826.85,816.55,819.5,817.9,822.68,5801712,4772966391.15,65550
RELIANCE,12-Sep-2017,822.75,817.9,825,817,824.5,823.75,821.76,2971669,2441997855.35,60052
RELIANCE,13-Sep-2017,824,823.75,859.9,822,853.4,849,846.97,13430225,11375039392.05,169159
RELIANCE,14-Sep-2017,855.8,849,861.5,842,844.2,843.85,850.31,5425486,4613369236.95,73159
RELIANCE,15-Sep-2017,842,843.85,852.85,834.75,842,841.8,841.99,13072853,11007221825.9,97143
RELIANCE,18-Sep-2017,850,841.8,851.05,843.1,845.2,845.55,847.17,2314174,1960493731.45,57137
RELIANCE,19-Sep-2017,848.7,845.55,848.75,837,839,838.6,839.69,3528729,2963055859.95,56976
RELIANCE,20-Sep-2017,856.1,838.6,872.5,845.1,848,847.15,855.91,11402965,9759876153.8,147419
RELIANCE,21-Sep-2017,847,847.15,851.7,836.25,842.95,841.35,841.76,5920552,4983709461.65,81741
RELIANCE,22-Sep-2017,839.9,841.35,839.9,813.2,816.95,817.4,824.67,5620443,4635015513.75,97574
RELIANCE,25-Sep-2017,815,817.4,827.95,805.2,821,821.55,818.09,6505309,5321937992.75,116207
RELIANCE,26-Sep-2017,821.7,821.55,827.05,812.2,819.2,820.1,819.18,4829571,3956299338.1,71436
RELIANCE,27-Sep-2017,825.6,820.1,825.7,795.5,798.4,799.15,805.86,8434196,6796763903.25,130217
RELIANCE,28-Sep-2017,799.65,799.15,802.9,780.2,786.25,786.45,789.61,13508179,10666240866.7,197436
RELIANCE,29-Sep-2017,791.75,786.45,793.4,779.1,781.2,780.9,785.51,7619230,5984977306.7,139675
RELIANCE,03-Oct-2017,795,780.9,803.85,785.35,799,798.35,797.81,8387059,6691289330.7,147117
RELIANCE,04-Oct-2017,799.2,798.35,824.95,795.6,824,818.85,811.68,8643924,7016116516.1,131730
RELIANCE,05-Oct-2017,825,818.85,828.45,818.65,824,824.15,823.34,4860479,4001818826.75,64016
RELIANCE,06-Oct-2017,824,824.15,839.35,822.6,838.2,837.05,832.42,5942106,4946321212.5,57349
RELIANCE,09-Oct-2017,839,837.05,839.8,828,829.25,830.65,832.26,4046109,3367411680.85,55669
RELIANCE,10-Oct-2017,831,830.65,847.3,831,842.25,843.2,842.23,6734986,5672427724.3,129431
RELIANCE,11-Oct-2017,845.3,843.2,858.4,836,839,840.15,848.94,7049800,5984845575.6,107153
RELIANCE,12-Oct-2017,842.1,840.15,876.8,842.1,875.6,872.75,859.93,8522926,7329142508.6,133483
RELIANCE,13-Oct-2017,879.3,872.75,890.7,873.35,877.35,876.45,880.42,9833512,8657585192.1,159717
RELIANCE,16-Oct-2017,879,876.45,892,861.3,877.5,876.8,877.1,14633539,12835077761.65,199908
RELIANCE,17-Oct-2017,878,876.8,884,867.2,874.8,874.35,874.82,6354084,5558696928.35,82934
RELIANCE,18-Oct-2017,877.4,874.35,917.9,875,916.4,914.5,902.06,16765178,15123276190.35,236743
RELIANCE,19-Oct-2017,915.8,914.5,921.9,903,904,909.9,914.94,3664082,3352403286.6,57147
RELIANCE,23-Oct-2017,912.9,909.9,944.7,909.1,940.1,939.75,930.39,12551649,11677979383.1,181861
RELIANCE,24-Oct-2017,947.7,939.75,947.7,928.2,936.2,934.25,936.76,6335308,5934642215.95,114331
RELIANCE,25-Oct-2017,940.1,934.25,945.9,929.5,939.3,939.9,937.6,4577050,4291419530.25,84923
RELIANCE,26-Oct-2017,940,939.9,957.8,931,945.3,947.4,943.54,7698704,7264042925,135945
RELIANCE,27-Oct-2017,950,947.4,956.7,925.7,930.95,929.85,936.16,5256749,4921139448,100759
RELIANCE,30-Oct-2017,934,929.85,945.55,930.6,945.35,942.5,939.44,3576533,3359929915.4,59624
RELIANCE,31-Oct-2017,944.95,942.5,945.75,932.2,944.05,940.85,938.33,4345360,4077373480.3,113055
RELIANCE,01-Nov-2017,947.75,940.85,957.8,945.75,952.35,952.55,952.36,8033040,7650355596.55,120104
RELIANCE,02-Nov-2017,952.8,952.55,956.5,944.25,946.8,946.6,950.6,4698609,4466520209.1,57550
RELIANCE,03-Nov-2017,955.95,946.6,955.95,940.15,945.95,945.3,945.4,2193730,2073948026.8,41298
RELIANCE,06-Nov-2017,942.5,945.3,942.5,929,931.35,932.5,935.46,4460799,4172898901.95,120041
RELIANCE,07-Nov-2017,933.35,932.5,935,903.05,906.5,906.7,910.53,9347943,8511592120.85,150615
RELIANCE,08-Nov-2017,902.5,906.7,906,884.1,889.5,887.8,891.91,8115980,7238759485.05,175122
RELIANCE,09-Nov-2017,894.75,887.8,909.9,892.05,902.9,900.5,901.96,6860798,6188162917.8,100868
RELIANCE,10-Nov-2017,900.95,900.5,900.95,879.2,884.9,883.85,886.8,6365174,5644664492.6,117869
RELIANCE,13-Nov-2017,885,883.85,891.9,873.5,874.9,875.25,879.06,4155011,3652510603.2,155793
RELIANCE,14-Nov-2017,875,875.25,895,873,887.5,886.7,885.91,5706105,5055092471.3,123594
RELIANCE,15-Nov-2017,884.5,886.7,890.6,877.95,883.25,883.7,884.44,6981872,6175039788.05,113126
RELIANCE,16-Nov-2017,885.5,883.7,906,885.5,905.25,903.85,900.06,6931038,6238352387.75,124353
RELIANCE,17-Nov-2017,918.95,903.85,924.9,908.5,913,911.9,916.3,5586242,5118671947.75,114604
RELIANCE,20-Nov-2017,906.2,911.9,924.35,905,919,920.85,916.6,4220192,3868228235.05,73297
RELIANCE,21-Nov-2017,926.8,920.85,939.65,925.5,932.05,932.55,934.2,5980763,5587246390.6,139701
RELIANCE,22-Nov-2017,937.45,932.55,938.65,923.45,934.1,930.75,930.23,5055490,4702768893.45,80499
RELIANCE,23-Nov-2017,931,930.75,949.9,926.65,949.7,947,940.34,7329126,6891873715.2,86733
RELIANCE,24-Nov-2017,950,947,959.5,947.4,951.25,951.1,952.55,6394443,6091020187.15,104436
RELIANCE,27-Nov-2017,947.25,951.1,957.5,944,952.5,951.35,949.61,4680074,4444266973.9,97924
RELIANCE,28-Nov-2017,949.85,951.35,951.35,938.1,942.4,943.35,944.15,4641893,4382634299.75,109264
RELIANCE,29-Nov-2017,941.85,943.35,950,941,943.45,946,946.8,3674864,3479372052.65,86735
RELIANCE,30-Nov-2017,941.45,946,941.45,919.5,922.5,921.55,925.7,9434893,8733894422.15,144271
RELIANCE,01-Dec-2017,924.45,921.55,931.25,907.7,909.5,910.1,918.22,5081389,4665846806.05,101581
RELIANCE,04-Dec-2017,913.5,910.1,913.8,897.35,902.6,901.6,902.87,4618847,4170229646.35,98705
RELIANCE,05-Dec-2017,901.05,901.6,920.75,895.45,914.3,913.7,911.85,8369174,7631456011.1,130046
RELIANCE,06-Dec-2017,910,913.7,930.3,908.8,929,926.65,923.12,11007689,10161404380.45,116174
RELIANCE,07-Dec-2017,930.05,926.65,936,923,932.45,931.55,928.69,5529565,5135253669.25,108371
RELIANCE,08-Dec-2017,933.85,931.55,936.95,919.05,921.3,921,925.59,5588486,5172651632.2,118138
RELIANCE,11-Dec-2017,922.45,921,926,913.55,916.5,916.15,917.67,4933853,4527638392.6,91965
RELIANCE,12-Dec-2017,915.95,916.15,929,908,917.75,915.6,920.76,7215014,6643269135.55,107416
RELIANCE,13-Dec-2017,916.9,915.6,924.95,910.7,914.75,914.65,919.03,4182097,3843490644.2,66952
RELIANCE,14-Dec-2017,919,914.65,924.9,908.75,924,921.5,915.89,5021130,4598789868.1,97478
RELIANCE,15-Dec-2017,931,921.5,932.95,917.7,921,919.75,922.67,11158706,10295851305.4,178864
RELIANCE,18-Dec-2017,911.95,919.75,932.65,862.65,922.45,921,916.28,8494801,7783599546.35,131395
RELIANCE,19-Dec-2017,923.6,921,927,920,926.85,925.95,924.26,4064982,3757097202.45,78194
RELIANCE,20-Dec-2017,925.9,925.95,927.4,917,918.75,918.15,920.58,4774414,4395253600.35,122373
RELIANCE,21-Dec-2017,918.45,918.15,923.95,910,913,912.95,917.28,4147162,3804108015.15,91666
RELIANCE,22-Dec-2017,914.65,912.95,922.4,909.3,919.8,920.4,917.93,4872675,4472795835,107550
RELIANCE,26-Dec-2017,924.85,920.4,938.9,918.15,936,929.8,925.15,5301456,4904644711.45,88411
RELIANCE,27-Dec-2017,933,929.8,937.5,919,923.25,923.75,930.28,4352384,4048927002.1,107845
RELIANCE,28-Dec-2017,925.25,923.75,934.4,919.1,922.6,924.2,924.83,7091515,6558467598.75,92078
RELIANCE,29-Dec-2017,926.5,924.2,932.3,918.5,920.1,921.05,924.13,5069838,4685185006.7,102691
RELIANCE,01-Jan-2018,922.7,921.05,922.7,907.5,909.5,909.75,913.43,4321686,3947568943.55,61538
RELIANCE,02-Jan-2018,913,909.75,919.55,906.4,911.5,911.15,912.92,4342815,3964649169.65,63346
RELIANCE,03-Jan-2018,925,911.15,926,913.05,915.5,914.8,920.1,6175312,5681898482.5,101162
RELIANCE,04-Jan-2018,918.15,914.8,921.8,915.7,920.5,920.3,919.08,4118581,3785310187.15,92195
RELIANCE,05-Jan-2018,921.8,920.3,926.9,920.25,923,923.25,923.12,3401905,3140379429.35,59095
RELIANCE,08-Jan-2018,926.1,923.25,931,923.5,926.6,928.55,927.42,4035417,3742538282.25,71254
RELIANCE,09-Jan-2018,928.15,928.55,943.9,924,940,940.95,938.57,6534997,6133531767.75,130260
RELIANCE,10-Jan-2018,943,940.95,947.4,935.5,941.5,942.35,942.13,5361502,5051241312.15,88179
RELIANCE,11-Jan-2018,941.8,942.35,942.65,935,936.9,937.75,939.68,3588727,3372263778.65,61745
RELIANCE,12-Jan-2018,943,937.75,952.8,938.25,946.6,949,946.82,6890028,6523589663.4,120871
RELIANCE,15-Jan-2018,950,949,958.5,945.2,947.6,949.15,952.57,5084113,4842989337.35,67051
RELIANCE,16-Jan-2018,947.7,949.15,947.7,920,923.8,922.95,930.84,4948895,4606622460.85,112950
RELIANCE,17-Jan-2018,926,922.95,929,907,924.1,924.5,921.46,6036432,5562354161.7,113531
RELIANCE,18-Jan-2018,929,924.5,929.6,915.1,922,919.7,922.33,4289053,3955927032.4,96415
RELIANCE,19-Jan-2018,923,919.7,934.4,922.1,934.2,931.3,928.48,4559564,4233444944,104474
RELIANCE,22-Jan-2018,948,931.3,974.3,940,970.2,971.5,959.81,20892838,20053133153.8,324891
RELIANCE,23-Jan-2018,975,971.5,990.95,975,982.05,983.25,984.66,10298500,10140509291.75,189970
RELIANCE,24-Jan-2018,981.75,983.25,981.75,962.65,967.95,966.35,968.16,6532672,6324642038.05,112501
RELIANCE,25-Jan-2018,967.9,966.35,972,956.15,963.95,965.9,963.99,6249419,6024404785.35,124818
RELIANCE,29-Jan-2018,966.2,965.9,977.3,959.3,963.7,964.5,968.68,4524605,4382895108.05,98469
RELIANCE,30-Jan-2018,965.8,964.5,965.8,949,950,950.4,956.43,4198139,4015232068,67935
RELIANCE,31-Jan-2018,950,950.4,964.5,941.55,962,961.3,958.82,5738209,5501909578.55,118233
RELIANCE,01-Feb-2018,963.25,961.3,972.6,936.6,945,943.85,955.08,7554587,7215260532.4,126370
RELIANCE,02-Feb-2018,935,943.85,943.95,901,901.9,904.35,917.5,13242095,12149575193.3,233056
RELIANCE,05-Feb-2018,894,904.35,912.5,881.8,907,902.15,902.03,8773525,7913964633.25,208567
RELIANCE,06-Feb-2018,877,902.15,898,871,893.4,892.1,884.19,11000567,9726627414.2,223859
RELIANCE,07-Feb-2018,902.55,892.1,905.4,890,892.45,894.4,897.52,7100838,6373167726.65,167780
RELIANCE,08-Feb-2018,897.9,894.4,910.65,892.35,906.2,904.55,903.17,6320734,5708726206.4,184671
RELIANCE,09-Feb-2018,889,904.55,902,886,899.95,897.85,895.97,5294279,4743532839.7,134990
RELIANCE,12-Feb-2018,903,897.85,918.2,902.05,914,915.5,910.17,5429792,4942032259.35,117785
RELIANCE,14-Feb-2018,923,915.5,942.5,921,929,933.65,930.9,10170959,9468181694.9,207422
RELIANCE,15-Feb-2018,937.65,933.65,945.75,928.15,936.1,935.65,938.06,6109454,5731058556.45,110875
RELIANCE,16-Feb-2018,939.6,935.65,942.6,918.1,920.45,921.3,930.32,4401672,4094973054.6,89938
RELIANCE,19-Feb-2018,921,921.3,932,913.55,928.3,927,922.39,4087936,3770665441.35,76979
RELIANCE,20-Feb-2018,929,927,929.55,918.8,919.9,921.1,923.11,3866919,3569595827.9,73125
RELIANCE,21-Feb-2018,930,921.1,932.5,922.15,929,929.35,927.21,5448230,5051677024.3,115472
RELIANCE,22-Feb-2018,922,929.35,931,920,921,924.35,924.97,5118850,4734779150.6,95362
RELIANCE,23-Feb-2018,925.4,924.35,938,922.75,934,934.25,931.77,4850839,4519877656.55,107785
RELIANCE,26-Feb-2018,939,934.25,944.9,936.6,938.75,938.7,941.3,3856478,3630113758.55,76681
RELIANCE,27-Feb-2018,939,938.7,955.8,938.35,951.5,950.5,949.05,6410097,6083477042.25,97701
RELIANCE,28-Feb-2018,945.95,950.5,957.1,943.2,951,954.55,953.33,25898694,24689973325.05,245932
RELIANCE,01-Mar-2018,949.75,954.55,959.9,945.95,948.05,948.4,951.47,4094652,3895948304.25,82999
RELIANCE,05-Mar-2018,943,948.4,950.15,921.6,922.65,924.1,932.35,5634893,5253681530.4,105746
